way_id,highway,name,name_zh,n_nodes,length_m,max_turn_deg,wander_deg,cum_turn_deg,sinuosity,lat0,lon0,lat1,lon1,width_tag,width_m,n_barriers,n_crossings,junc_deg_max,junc_node,cell_type,type_a,type_b,type_c,type_d,splittable,evidence
867190811,footway,,,2,2.9,0.0,0.0,0,1.0,1.320304,103.858246,1.320284,103.858229,,,0,0,1,0,A,0,0,0,0,0,short
867190812,footway,,,2,2.9,0.0,0.0,0,1.0,1.32021,103.858363,1.320189,103.858347,,,0,0,1,0,A,0,0,0,0,0,short
867229860,footway,,,3,14.0,93.1,84.0,93.1,1.154,1.32068,103.858848,1.320625,103.858942,,,0,0,3,0,B,0,1,0,1,0,"curve(cum=93.1,max=93.1,sin=1.154);junc(deg=3,cross_end=0)"
867231430,footway,,,3,10.9,0.2,0.1,0.2,1.0,1.320685,103.858996,1.320628,103.859075,,,0,1,1,0,A,0,0,0,0,0,short
867240058,footway,,,2,3.6,0.0,0.0,0,1.0,1.320625,103.857858,1.3206,103.857837,,,0,0,1,0,A,0,0,0,0,0,short
867240059,footway,,,2,3.6,0.0,0.0,0,1.0,1.320523,103.85798,1.320499,103.857959,,,0,0,1,0,A,0,0,0,0,0,short
867247329,footway,,,3,86.6,0.0,0.0,0.0,1.0,1.320825,103.857619,1.321438,103.858099,,,0,0,2,0,A,0,0,0,0,1,splittable
867247330,footway,,,3,9.3,4.7,2.7,4.7,1.001,1.321513,103.858051,1.321467,103.85812,,,0,1,2,0,A,0,0,0,0,0,short
867247331,footway,,,5,155.9,6.7,5.7,9.1,1.002,1.32087,103.857508,1.321987,103.858351,,,0,1,2,0,A,0,0,0,0,1,splittable
867268898,service,,,2,19.5,0.0,0.0,0,1.0,1.32043,103.859065,1.320323,103.859203,,,0,0,2,0,A,1,0,0,0,0,in_band
872201590,footway,,,15,195.1,93.4,169.7,346.3,1.46,1.328117,103.863016,1.32771,103.864147,,,0,0,1,0,B,0,1,0,0,0,"curve(cum=346.3,max=93.4,sin=1.46)"
872201591,footway,,,18,456.7,76.2,142.0,359.7,2.087,1.327175,103.86369,1.326864,103.861747,,,0,2,1,0,B,0,1,0,0,0,"curve(cum=359.7,max=76.2,sin=2.087)"
872952913,footway,,,11,239.3,94.1,135.3,364.1,2.856,1.32671,103.864665,1.326649,103.863913,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=364.1,max=94.1,sin=2.856)"
872952914,footway,,,9,206.3,90.1,142.7,272.9,2.331,1.325861,103.864025,1.326649,103.863913,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=272.9,max=90.1,sin=2.331)"
873346220,footway,,,19,534.5,39.4,111.0,160.3,1.667,1.309002,103.864154,1.31188,103.863981,,,0,6,2,1,B,0,1,0,0,0,"curve(cum=160.3,max=39.4,sin=1.667)"
873448666,footway,,,3,15.7,0.4,0.2,0.4,1.0,1.32124,103.86422,1.321355,103.864303,,,0,1,1,0,A,1,0,0,0,0,in_band
873552514,footway,,,3,10.2,5.8,3.0,5.8,1.001,1.32,103.864747,1.320001,103.864656,,,0,1,2,0,A,0,0,0,0,0,short
873552515,cycleway,Whampoa Park Connector,é»åå¬å­è¿é,2,29.0,0.0,0.0,0,1.0,1.320284,103.864952,1.320067,103.864807,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
873552516,cycleway,Whampoa Park Connector,é»åå¬å­è¿é,3,14.5,0.9,0.5,0.9,1.0,1.320773,103.865249,1.32071,103.865363,,,0,1,4,0,D,0,0,0,1,0,"junc(deg=4,cross_end=0);short"
873552517,footway,,,5,259.4,2.2,1.3,3.0,1.0,1.32071,103.865363,1.32264,103.866674,,,0,1,3,0,A,0,0,0,0,1,splittable
873552518,footway,,,13,255.8,26.3,20.1,86.9,1.005,1.320861,103.865209,1.322719,103.866548,,,0,3,3,0,B,0,1,0,0,0,"curve(cum=86.9,max=26.3,sin=1.005)"
873576885,footway,,,11,553.9,53.0,77.4,97.1,1.208,1.320003,103.871764,1.318715,103.867848,,,0,1,3,0,B,0,1,0,0,0,"curve(cum=97.1,max=53,sin=1.208)"
873729502,footway,,,2,84.1,0.0,0.0,0,1.0,1.318715,103.867848,1.318314,103.867207,,,0,0,3,0,C,0,0,1,0,1,bridge=yes;splittable
874031971,cycleway,Kallang Park Connector,å å·å¬å­è¿é,11,56.3,24.0,50.7,97.1,1.143,1.325379,103.868317,1.324964,103.868163,,,0,0,3,0,B,0,1,0,1,0,"curve(cum=97.1,max=24,sin=1.143);junc(deg=3,cross_end=0)"
874031972,cycleway,Kallang Park Connector,å å·å¬å­è¿é,6,29.9,32.8,35.9,71.0,1.073,1.325627,103.868356,1.325379,103.868317,,,0,2,3,0,B,0,1,0,1,0,"curve(cum=71,max=32.8,sin=1.073);junc(deg=3,cross_end=0)"
874031973,cycleway,Kallang Park Connector,å å·å¬å­è¿é,12,193.6,28.4,59.4,128.0,1.063,1.327229,103.868695,1.325627,103.868356,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=128,max=28.4,sin=1.063)"
874031974,cycleway,Kallang Park Connector,å å·å¬å­è¿é,8,43.3,28.0,43.6,76.3,1.122,1.324638,103.868042,1.324964,103.868163,,,0,2,3,0,B,0,1,0,1,0,"curve(cum=76.3,max=28,sin=1.122);junc(deg=3,cross_end=0)"
874034413,footway,,,15,294.0,98.6,117.3,331.1,1.307,1.324985,103.865721,1.32671,103.864665,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=331.1,max=98.6,sin=1.307)"
874036482,footway,,,3,10.6,3.8,2.6,3.8,1.0,1.325465,103.864316,1.325542,103.864372,,,0,1,1,0,A,0,0,0,0,0,short
874036483,footway,,,6,65.3,7.2,5.7,12.3,1.001,1.325141,103.863933,1.325598,103.864301,,,0,2,3,0,A,0,0,0,0,1,splittable
874036484,footway,,,5,214.8,49.4,75.2,94.6,1.282,1.324488,103.865372,1.3251,103.863995,,,0,1,3,1,B,0,1,0,0,0,"curve(cum=94.6,max=49.4,sin=1.282)"
874036485,footway,,,3,13.1,16.5,12.1,16.5,1.008,1.325883,103.864649,1.325939,103.864752,,,0,1,1,0,other,0,0,0,0,0,mild_kink
874036486,footway,,,3,10.0,3.1,1.9,3.1,1.0,1.326042,103.864657,1.325982,103.86459,,,0,1,1,0,A,0,0,0,0,0,short
874036487,footway,,,8,365.7,83.1,102.3,184.7,8.602,1.324871,103.86563,1.324554,103.865416,,,0,0,1,0,B,0,1,0,0,0,"curve(cum=184.7,max=83.1,sin=8.602)"
874037384,footway,,,3,13.6,0.3,0.2,0.3,1.0,1.324273,103.865212,1.324198,103.865309,,,0,1,1,0,A,0,0,0,0,0,short
874058359,footway,,,3,57.4,0.0,0.0,0.0,1.0,1.323905,103.86507,1.323574,103.865467,,,0,1,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
874058360,footway,,,3,57.3,0.3,0.1,0.3,1.0,1.32396,103.865112,1.323639,103.865515,,,0,1,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
874486128,residential,Saint Michael's Road,,4,39.7,14.2,14.7,28.2,1.023,1.326969,103.862552,1.326715,103.862792,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
874486129,footway,,,5,110.7,0.7,0.5,0.8,1.0,1.327427,103.862298,1.328129,103.863004,,,0,1,3,0,A,0,0,0,0,1,splittable
874486130,footway,,,4,75.8,46.7,88.7,92.3,1.052,1.32655,103.863079,1.327004,103.863541,,,0,0,4,0,B,0,1,0,0,0,"curve(cum=92.3,max=46.7,sin=1.052)"
874497703,footway,,,3,22.9,2.3,1.5,2.3,1.0,1.313853,103.866064,1.313725,103.866225,,,0,1,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
874497704,cycleway,,,3,24.8,3.7,2.0,3.7,1.001,1.313905,103.866389,1.314056,103.866225,,,0,1,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
874497705,footway,,,4,27.0,4.4,2.6,6.4,1.0,1.313725,103.866225,1.313905,103.866389,,,0,2,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
874497706,footway,,,4,28.7,1.6,1.1,1.6,1.0,1.314056,103.866225,1.313853,103.866064,,,0,2,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
874497707,cycleway,,,14,254.7,77.0,70.9,274.9,1.086,1.313905,103.866389,1.313296,103.868408,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=274.9,max=77,sin=1.086)"
874504781,footway,,,4,29.2,1.2,0.7,1.7,1.0,1.315146,103.864445,1.315308,103.864239,,,0,2,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
874504782,footway,,,2,275.9,0.0,0.0,0,1.0,1.313189,103.862919,1.315146,103.864445,,,0,0,3,0,A,0,0,0,0,1,splittable
874504783,cycleway,,,5,36.6,1.4,1.2,1.6,1.0,1.315367,103.864616,1.315566,103.864354,,,0,2,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
874504784,cycleway,,,4,235.6,1.0,0.5,1.0,1.0,1.316885,103.862695,1.315566,103.864354,,,0,2,4,0,A,0,0,0,0,1,splittable
874504785,footway,,,3,116.7,1.9,1.1,1.9,1.0,1.315308,103.864239,1.314464,103.863616,,,0,1,3,1,A,0,0,0,0,1,splittable
874505653,footway,,,5,125.8,27.3,27.3,30.6,1.011,1.315308,103.864239,1.316061,103.863409,,,0,1,3,1,B,0,1,0,0,0,"curve(cum=30.6,max=27.3,sin=1.011)"
874511689,footway,,,5,41.4,84.0,52.3,129.9,1.222,1.314236,103.866542,1.314175,103.866244,,,0,0,1,0,B,0,1,0,0,0,"curve(cum=129.9,max=84,sin=1.222)"
874511690,cycleway,,,8,231.1,15.0,19.6,23.3,1.002,1.314056,103.866225,1.315367,103.864616,,,0,1,3,0,A,0,0,0,0,1,splittable
874511691,footway,,,4,23.1,0.5,0.5,0.8,1.0,1.317153,103.865708,1.317019,103.865867,,,0,2,2,0,A,1,0,0,0,0,in_band
874514518,footway,,,2,20.1,0.0,0.0,0,1.0,1.315368,103.864217,1.315307,103.864046,,,0,0,1,0,A,1,0,0,0,0,in_band
874567588,footway,,,27,1127.8,85.9,146.7,417.9,1.0,1.312903,103.865455,1.312903,103.865455,,,0,5,1,0,B,0,1,0,0,0,"curve(cum=417.9,max=85.9,sin=1)"
874568192,footway,,,38,1270.2,91.4,130.1,443.9,2.295,1.313154,103.86554,1.310387,103.869679,,,0,5,1,0,B,0,1,0,0,0,"curve(cum=443.9,max=91.4,sin=2.295)"
874960695,footway,,,3,15.2,11.1,5.7,11.1,1.005,1.318526,103.863934,1.318601,103.863819,,,0,1,1,0,A,1,0,0,0,0,in_band
874960696,footway,,,3,14.1,1.6,1.1,1.6,1.0,1.320404,103.862285,1.320476,103.86218,,,0,1,1,0,A,0,0,0,0,0,short
875009786,footway,,,6,142.2,38.1,34.9,40.5,1.01,1.329754,103.867915,1.33025,103.866749,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=40.5,max=38.1,sin=1.01)"
875009787,footway,,,6,142.2,13.8,14.3,18.9,1.002,1.329689,103.867897,1.33025,103.866749,,,0,2,3,0,A,0,0,0,0,1,splittable
875009788,footway,,,8,208.1,4.6,2.6,12.4,1.001,1.328879,103.867715,1.330697,103.868151,,,0,1,1,0,A,0,0,0,0,1,splittable
875009789,footway,,,9,208.7,19.9,12.4,44.8,1.002,1.328854,103.867803,1.330675,103.868245,,,0,1,1,0,B,0,1,0,0,0,"curve(cum=44.8,max=19.9,sin=1.002)"
875015578,footway,,,7,47.8,44.1,37.1,67.3,1.035,1.328038,103.866818,1.32824,103.867181,,,0,0,3,0,B,0,1,0,1,0,"curve(cum=67.3,max=44.1,sin=1.035);junc(deg=3,cross_end=0)"
875015579,footway,,,9,155.3,90.8,150.6,429.1,3.615,1.328151,103.864956,1.328159,103.865342,,,0,0,4,0,B,0,1,0,0,0,"curve(cum=429.1,max=90.8,sin=3.615)"
875023412,footway,,,5,62.5,5.5,5.5,14.7,1.002,1.3277,103.864165,1.327265,103.86381,,,0,0,1,0,A,0,0,0,0,1,splittable
876026305,service,,,4,33.5,1.9,1.8,2.1,1.0,1.324371,103.866612,1.32408,103.86669,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
876052250,footway,,,3,5.7,3.3,1.8,3.3,1.0,1.324777,103.863652,1.324816,103.863685,,,0,1,1,0,A,0,0,0,0,0,short
876480008,footway,,,6,102.2,50.3,51.8,78.9,1.049,1.329298,103.868968,1.328439,103.868796,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=78.9,max=50.3,sin=1.049)"
876480009,footway,,,12,299.8,46.2,124.5,139.6,1.189,1.331558,103.869857,1.329508,103.868888,,,0,2,1,1,B,0,1,0,0,0,"curve(cum=139.6,max=46.2,sin=1.189)"
876480010,footway,,,3,58.9,1.0,0.8,1.0,1.0,1.330406,103.869094,1.330276,103.869608,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
876480011,footway,,,9,214.2,97.5,99.4,127.5,1.07,1.329398,103.868994,1.331178,103.869258,,,0,0,2,0,B,0,1,0,0,0,"curve(cum=127.5,max=97.5,sin=1.07)"
876480012,footway,,,18,255.7,51.5,114.7,204.8,2.623,1.328439,103.868796,1.329298,103.868968,,,0,2,3,0,B,0,1,0,0,0,"curve(cum=204.8,max=51.5,sin=2.623)"
877361501,footway,,,3,252.6,0.1,0.1,0.1,1.0,1.329538,103.869546,1.331742,103.8701,,,0,0,1,0,A,0,0,0,0,1,splittable
877361502,footway,,,2,9.8,0.0,0.0,0,1.0,1.329382,103.869295,1.329341,103.869373,,,0,0,1,0,A,0,0,0,0,0,short
877361503,footway,,,2,10.3,0.0,0.0,0,1.0,1.328391,103.869741,1.328363,103.869828,,,0,1,2,1,D,0,0,0,1,0,"junc(deg=2,cross_end=1);short"
877372294,footway,,,3,16.9,0.1,0.0,0.1,1.0,1.327854,103.869474,1.327938,103.869348,,,0,1,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
877372295,footway,,,3,16.5,0.0,0.0,0.0,1.0,1.328158,103.869307,1.328306,103.869302,,,0,1,2,0,A,1,0,0,0,0,in_band
877372296,footway,,,3,18.0,0.0,0.0,0.0,1.0,1.327844,103.869636,1.327854,103.869474,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
877402520,footway,,,10,212.4,25.7,46.2,78.8,1.171,1.325698,103.872797,1.327312,103.873029,,,0,0,1,0,B,0,1,0,0,0,"curve(cum=78.8,max=25.7,sin=1.171)"
877402521,footway,,,50,887.4,87.5,158.1,797.4,1.254,1.32328,103.874937,1.328598,103.871437,,,0,8,1,0,B,0,1,0,0,0,"curve(cum=797.4,max=87.5,sin=1.254)"
877406714,footway,,,17,323.6,80.6,146.2,302.2,1.839,1.312649,103.873986,1.311346,103.873087,,,0,0,1,0,B,0,1,0,0,0,"curve(cum=302.2,max=80.6,sin=1.839)"
877412730,residential,Kwong Avenue,,3,54.7,0.6,0.4,0.6,1.0,1.330977,103.871142,1.330499,103.871023,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
877709926,footway,,,5,30.4,17.3,25.2,41.0,1.037,1.327311,103.868679,1.327293,103.868942,,,1,0,2,0,C,0,1,1,0,0,"barrier=kerb;curve(cum=41,max=17.3,sin=1.037)"
877711157,footway,,,6,69.7,1.8,1.7,5.2,1.0,1.328675,103.868216,1.328439,103.868796,,,0,3,3,0,A,0,0,0,0,1,splittable
877712256,footway,,,9,146.9,23.4,40.7,95.4,1.031,1.327229,103.868695,1.326571,103.869794,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=95.4,max=23.4,sin=1.031)"
877713467,footway,,,2,12.1,0.0,0.0,0,1.0,1.328972,103.872539,1.328942,103.872434,,,0,1,2,1,D,0,0,0,1,0,"junc(deg=2,cross_end=1);short"
877743316,footway,,,9,518.4,33.3,33.3,95.6,1.004,1.328363,103.869828,1.329795,103.874246,,,0,3,2,1,B,0,1,0,0,0,"curve(cum=95.6,max=33.3,sin=1.004)"
878075002,footway,,,3,21.8,6.7,4.7,6.7,1.001,1.312931,103.86551,1.3131,103.865609,,,0,1,1,0,A,1,0,0,0,0,in_band
878079503,footway,,,3,21.0,1.4,0.8,1.4,1.0,1.311777,103.864218,1.311649,103.864357,,,0,1,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
878933882,footway,,,4,32.8,5.7,3.2,8.0,1.001,1.32083,103.871228,1.321043,103.871432,,,0,2,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
878933883,footway,,,4,33.2,1.9,1.3,2.2,1.0,1.321083,103.871069,1.32083,103.871228,,,0,2,2,0,A,1,0,0,0,0,in_band
878933884,footway,,,4,32.3,8.6,6.8,9.0,1.002,1.321221,103.871325,1.321083,103.871069,,,0,2,4,0,D,1,0,0,1,0,"junc(deg=4,cross_end=0);in_band"
878933885,footway,,,27,314.6,76.0,72.5,358.8,1.175,1.32172,103.873793,1.321018,103.871489,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=358.8,max=76,sin=1.175)"
878934859,footway,,,2,88.3,0.0,0.0,0,1.0,1.318121,103.872664,1.318849,103.872346,,,0,0,2,0,C,0,0,1,0,1,bridge=yes;splittable
878934860,cycleway,,,6,98.8,12.4,17.3,36.7,1.014,1.314336,103.871871,1.314816,103.872604,,,0,1,2,1,A,0,0,0,0,1,splittable
878934861,cycleway,,,5,143.8,4.6,4.1,5.1,1.0,1.318849,103.872346,1.320003,103.871764,,,0,2,3,0,A,0,0,0,0,1,splittable
879112829,footway,,,4,26.3,6.6,4.9,7.3,1.001,1.319797,103.871882,1.319894,103.872097,,,0,2,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
879112830,cycleway,,,4,26.8,3.0,3.1,5.7,1.001,1.320003,103.871764,1.320115,103.871977,,,0,2,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
879116785,footway,,,10,62.3,37.9,70.8,130.7,1.344,1.320788,103.869,1.321105,103.86927,,,0,0,2,0,B,0,1,0,0,0,"curve(cum=130.7,max=37.9,sin=1.344)"
879146879,service,,,3,16.6,0.0,0.0,0.0,1.0,1.320875,103.870666,1.320747,103.870743,,,0,1,2,0,A,1,0,0,0,0,in_band
879189456,footway,,,3,110.9,3.9,2.3,3.9,1.001,1.319894,103.872097,1.318986,103.872508,,,0,0,3,0,A,0,0,0,0,1,splittable
879189457,footway,,,4,28.0,4.1,2.3,4.2,1.001,1.320115,103.871977,1.319894,103.872097,,,0,1,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
879191899,footway,,,7,99.0,18.7,25.9,44.3,1.06,1.321409,103.872141,1.32164,103.872948,,,0,0,1,0,B,0,1,0,0,0,"curve(cum=44.3,max=18.7,sin=1.06)"
880087510,cycleway,Whampoa Park Connector,é»åå¬å­è¿é,4,25.3,0.1,0.0,0.1,1.0,1.32071,103.865363,1.320518,103.865242,,,0,1,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
880885494,footway,,,9,137.0,35.4,46.4,88.0,1.024,1.314851,103.873057,1.314161,103.872071,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=88,max=35.4,sin=1.024)"
881857357,footway,,,2,4.1,0.0,0.0,0,1.0,1.32398,103.870557,1.323944,103.87055,,,0,0,2,0,A,0,0,0,0,0,short
881857358,footway,,,3,7.7,4.6,2.3,4.6,1.001,1.324047,103.870573,1.32398,103.870557,,,0,1,2,0,A,0,0,0,0,0,short
881857359,footway,,,2,9.6,0.0,0.0,0,1.0,1.323919,103.870679,1.323862,103.870615,,,0,0,1,0,A,0,0,0,0,0,short
881865166,footway,,,2,16.5,0.0,0.0,0,1.0,1.324366,103.868771,1.324247,103.868682,,,0,0,1,0,A,1,0,0,0,0,in_band
881865167,footway,,,2,21.1,0.0,0.0,0,1.0,1.32425,103.868955,1.32409,103.868852,,,0,0,1,0,A,1,0,0,0,0,in_band
881865168,footway,,,3,89.5,2.1,1.9,2.1,1.0,1.32224,103.870405,1.322919,103.869972,,,0,0,3,0,A,0,0,0,0,1,splittable
881865169,footway,,,3,63.9,19.4,12.6,19.4,1.013,1.323132,103.870476,1.323473,103.870929,,,0,0,2,0,other,0,0,0,0,0,mild_kink
881865170,footway,,,2,6.1,0.0,0.0,0,1.0,1.323443,103.870784,1.323484,103.870747,,,0,0,1,0,A,0,0,0,0,0,short
881865171,footway,,,7,71.7,87.4,87.9,159.3,1.139,1.323173,103.870449,1.323473,103.870929,,,0,0,4,0,B,0,1,0,0,0,"curve(cum=159.3,max=87.4,sin=1.139)"
881865172,footway,,,9,44.9,24.0,58.0,107.2,1.251,1.323476,103.869927,1.323201,103.870097,,,0,0,1,0,B,0,1,0,0,0,"curve(cum=107.2,max=24,sin=1.251)"
881881173,footway,,,4,77.8,4.8,4.7,5.7,1.001,1.325379,103.868317,1.325345,103.869015,,,0,2,3,0,A,0,0,0,0,1,splittable
881881174,footway,,,8,84.1,87.5,74.7,123.9,1.098,1.325627,103.868356,1.325424,103.869015,,,0,2,4,0,B,0,1,0,0,0,"curve(cum=123.9,max=87.5,sin=1.098)"
881898794,footway,,,2,41.0,0.0,0.0,0,1.0,1.322845,103.870016,1.322655,103.8697,,,0,0,1,0,A,1,0,0,0,0,in_band
882640964,footway,,,3,27.2,0.0,0.0,0.0,1.0,1.311801,103.872264,1.311622,103.87243,,,0,1,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
882640965,cycleway,,,3,17.3,3.7,2.4,3.7,1.0,1.311801,103.872264,1.311943,103.872327,,,0,1,4,0,D,1,0,0,1,0,"junc(deg=4,cross_end=0);in_band"
882648949,footway,,,10,41.1,48.7,74.9,164.4,1.096,1.311974,103.871876,1.31176,103.871616,,,0,0,3,0,B,0,1,0,1,0,"curve(cum=164.4,max=48.7,sin=1.096);junc(deg=3,cross_end=0)"
882648950,footway,,,7,19.9,77.9,67.4,180.4,1.297,1.312821,103.871215,1.31293,103.87113,,,0,0,3,0,B,0,1,0,1,0,"curve(cum=180.4,max=77.9,sin=1.297);junc(deg=3,cross_end=0)"
882648951,footway,,,4,88.8,2.1,1.9,2.9,1.0,1.313566,103.870969,1.312881,103.871379,,,0,1,2,0,A,0,0,0,0,1,splittable
882648952,footway,,,8,115.5,22.2,14.2,49.0,1.004,1.312881,103.871379,1.311974,103.871876,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=49,max=22.2,sin=1.004)"
882648953,footway,,,6,40.5,32.1,46.4,58.7,1.07,1.311974,103.871876,1.311652,103.871987,,,0,0,5,0,B,0,1,0,1,0,"curve(cum=58.7,max=32.1,sin=1.07);junc(deg=5,cross_end=0)"
882650604,footway,,,11,216.7,25.9,58.5,92.4,1.017,1.311943,103.872327,1.312964,103.873951,,,0,0,4,0,B,0,1,0,0,0,"curve(cum=92.4,max=25.9,sin=1.017)"
882650605,footway,,,6,113.0,0.3,0.2,0.4,1.0,1.312093,103.87218,1.312954,103.87164,,,0,1,3,0,A,0,0,0,0,1,splittable
882650606,footway,,,8,44.6,35.5,40.1,82.4,1.162,1.312274,103.872227,1.311943,103.872327,,,0,1,4,0,B,0,1,0,1,0,"curve(cum=82.4,max=35.5,sin=1.162);junc(deg=4,cross_end=0)"
883061558,footway,,,4,29.4,16.3,14.4,22.0,1.011,1.311983,103.872266,1.312245,103.872274,,,0,0,1,0,other,0,0,0,0,0,mild_kink
883061559,footway,,,2,9.3,0.0,0.0,0,1.0,1.312269,103.87207,1.312315,103.872141,,,0,0,1,0,A,0,0,0,0,0,short
883061560,footway,,,2,9.8,0.0,0.0,0,1.0,1.312439,103.871964,1.312486,103.872038,,,0,0,1,0,A,0,0,0,0,0,short
883061561,footway,,,2,10.3,0.0,0.0,0,1.0,1.312652,103.871831,1.312703,103.871909,,,0,0,1,0,A,0,0,0,0,0,short
883061865,footway,,,4,29.3,0.7,0.5,0.7,1.0,1.312812,103.871418,1.312954,103.87164,,,0,2,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
883063412,footway,,,7,24.1,72.8,49.7,170.4,1.198,1.313095,103.871056,1.31293,103.87113,,,0,1,3,0,B,0,1,0,1,0,"curve(cum=170.4,max=72.8,sin=1.198);junc(deg=3,cross_end=0)"
883063792,footway,,,12,78.1,20.5,21.6,101.5,1.03,1.31293,103.87113,1.312743,103.870474,,,0,0,3,0,B,0,1,0,0,0,"curve(cum=101.5,max=20.5,sin=1.03)"
883644256,footway,,,3,141.4,0.2,0.1,0.2,1.0,1.313349,103.869559,1.313066,103.868319,,,0,0,2,0,C,0,0,1,0,1,bridge=yes;splittable
883644690,footway,,,3,16.6,1.9,1.0,1.9,1.0,1.313802,103.871123,1.313741,103.871258,,,0,1,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
883644691,footway,,,3,15.3,6.2,3.7,6.2,1.001,1.313718,103.870925,1.313591,103.870874,,,0,1,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
883644692,footway,,,4,24.0,4.5,2.6,7.9,1.001,1.313802,103.871123,1.314007,103.871054,,,0,2,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
883644693,footway,,,4,24.0,10.9,8.0,12.5,1.003,1.313718,103.870925,1.313802,103.871123,,,0,2,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
883644694,footway,,,4,24.9,2.6,2.3,3.4,1.0,1.313929,103.870851,1.313718,103.870925,,,0,2,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
883647010,footway,,,3,73.3,0.0,0.0,0.0,1.0,1.312954,103.87164,1.313511,103.871288,,,0,0,3,0,A,0,0,0,0,1,splittable
883647011,footway,,,4,27.3,29.2,29.1,47.4,1.064,1.313741,103.871258,1.313511,103.871288,,,0,0,3,0,B,0,1,0,1,0,"curve(cum=47.4,max=29.2,sin=1.064);junc(deg=3,cross_end=0)"
906081484,footway,,,2,15.2,0.0,0.0,0,1.0,1.320696,103.864906,1.320774,103.865018,,,0,0,3,0,D,1,0,0,1,0,"junc(deg=3,cross_end=0);in_band"
906081500,cycleway,Kallang Park Connector,å å·å¬å­è¿é,6,41.2,41.0,33.7,94.9,1.062,1.313372,103.869668,1.313077,103.869482,,,0,0,4,0,C,0,1,1,1,0,"bridge=boardwalk;curve(cum=94.9,max=41,sin=1.062);junc(deg=4,cross_end=0)"
906081501,cycleway,Kallang Park Connector,,2,58.3,0.0,0.0,0,1.0,1.314369,103.869656,1.313854,103.869552,,,0,0,2,0,A,1,0,0,0,0,in_band
906081502,cycleway,Kallang Park Connector,å å·å¬å­è¿é,2,25.7,0.0,0.0,0,1.0,1.315883,103.870192,1.315685,103.870312,,,0,0,3,0,C,1,0,1,1,0,"bridge=yes;junc(deg=3,cross_end=0);in_band"
916079495,service,,,2,12.0,0.0,0.0,0,1.0,1.321702,103.866508,1.321794,103.866565,,,0,0,3,0,D,0,0,0,1,0,"junc(deg=3,cross_end=0);short"
930113504,footway,,,8,22.1,20.5,44.3,67.7,1.103,1.320411,103.86713,1.320277,103.867252,,,0,0,2,0,B,0,1,0,0,0,"curve(cum=67.7,max=20.5,sin=1.103)"
930113505,footway,,,2,15.1,0.0,0.0,0,1.0,1.320277,103.867252,1.320152,103.867303,,,0,0,2,0,C,1,0,1,0,0,bridge=yes;in_band
930115540,footway,,,2,9.6,0.0,0.0,0,1.0,1.321999,103.867587,1.322066,103.867641,,,0,0,2,0,A,0,0,0,0,0,short
