W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio
2.4,50.0,10.0,2.0,18,1.39,0.3,1.1820329552905309,6464,0.0561111111111106,41,39,0.951219512195122
2.4,50.0,10.0,3.0,4,1.39,0.3,1.1575796991822764,6317,0.0548350694444443,36,33,0.9166666666666666
2.4,50.0,10.0,3.0,20,1.39,0.3,1.1710089654807807,7929,0.0688281250000001,46,46,1.0
2.4,50.0,10.0,4.0,6,1.39,0.3,1.1255140208789622,7503,0.0651302083333334,41,46,1.1219512195121952
2.4,50.0,10.0,4.0,22,1.39,0.3,1.1992702805908373,6681,0.0579947916666662,35,39,1.1142857142857143
2.4,50.0,10.0,5.0,8,1.39,0.3,1.1797964688039575,7700,0.0668402777777786,44,44,1.0
2.4,50.0,10.0,5.0,24,1.39,0.3,1.0905368703065903,8497,0.0737586805555556,42,39,0.9285714285714286
2.4,50.0,10.0,6.0,10,1.39,0.3,0.7530840883260125,9392,0.081527777777779,39,19,0.4871794871794871
2.4,50.0,10.0,6.0,26,1.39,0.3,0.3928419068823788,38555,0.3346788194444487,48,24,0.5
2.4,50.0,10.0,8.0,12,1.39,0.3,0.4086123392199718,30328,0.2632638888888915,48,11,0.2291666666666666
2.4,50.0,10.0,8.0,28,1.39,0.3,1.0919769457015542,7609,0.0660503472222226,43,38,0.8837209302325582
2.4,50.0,10.0,10.0,14,1.39,0.3,0.7561280291106905,13333,0.1157378472222222,39,28,0.717948717948718
2.4,50.0,20.0,1.0,0,1.39,0.3,1.1188116377066577,14931,0.1296093750000014,82,87,1.0609756097560976
2.4,50.0,20.0,1.0,16,1.39,0.3,1.089868912998488,16963,0.1472482638888889,89,88,0.9887640449438202
2.4,50.0,20.0,2.0,2,1.39,0.3,1.1561636313947776,14309,0.1242100694444441,80,80,1.0
2.4,50.0,20.0,2.0,18,1.39,0.3,1.118216950304038,16012,0.1389930555555562,88,85,0.9659090909090908
2.4,50.0,20.0,3.0,4,1.39,0.3,1.159907613657851,12124,0.1052430555555552,70,69,0.9857142857142858
2.4,50.0,20.0,3.0,20,1.39,0.3,0.9226610295120922,17912,0.1554861111111121,87,58,0.6666666666666666
2.4,50.0,20.0,4.0,6,1.39,0.3,1.0890196396990637,14929,0.1295920138888898,87,74,0.8505747126436781
2.4,50.0,20.0,4.0,22,1.39,0.3,1.05680140451768,14860,0.128993055555555,74,70,0.945945945945946
2.4,50.0,20.0,5.0,8,1.39,0.3,0.8483703460018119,21925,0.1903211805555559,84,82,0.9761904761904762
2.4,50.0,20.0,5.0,24,1.39,0.3,1.0614672956335138,12537,0.1088281250000006,83,41,0.4939759036144578
2.4,50.0,20.0,6.0,10,1.39,0.3,0.663366401716812,24650,0.2139756944444477,76,52,0.6842105263157895
2.4,50.0,20.0,6.0,26,1.39,0.3,0.7996902769458777,28935,0.251171874999999,99,81,0.8181818181818182
2.4,50.0,20.0,8.0,12,1.39,0.3,1.210840248002669,7728,0.0670833333333329,82,13,0.1585365853658536
2.4,50.0,20.0,8.0,28,1.39,0.3,1.008859480054046,15403,0.1337065972222225,82,70,0.8536585365853658
2.4,50.0,20.0,10.0,14,1.39,0.3,1.065411690340895,16430,0.1426215277777791,91,55,0.6043956043956044
2.4,50.0,30.0,1.0,0,1.39,0.3,1.0977911986484152,22784,0.1977777777777778,123,128,1.0406504065040652
2.4,50.0,30.0,1.0,16,1.39,0.3,1.102921819993809,21822,0.1894270833333324,117,119,1.017094017094017
2.4,50.0,30.0,2.0,2,1.39,0.3,0.9500886257340844,27471,0.2384635416666656,115,117,1.017391304347826
2.4,50.0,30.0,2.0,18,1.39,0.3,0.7166107861987407,36727,0.3188107638888858,118,104,0.8813559322033898
2.4,50.0,30.0,3.0,4,1.39,0.3,1.0815902463929752,21320,0.1850694444444443,112,108,0.9642857142857144
2.4,50.0,30.0,3.0,20,1.39,0.3,1.0574635169261069,22294,0.193524305555557,134,85,0.6343283582089553
2.4,50.0,30.0,4.0,6,1.39,0.3,0.5609929256647435,51474,0.446822916666665,128,106,0.828125
2.4,50.0,30.0,4.0,22,1.39,0.3,1.127601892521462,17694,0.1535937499999991,126,63,0.5
2.4,50.0,30.0,5.0,8,1.39,0.3,0.9377572076113844,26742,0.232135416666666,132,90,0.6818181818181818
2.4,50.0,30.0,5.0,24,1.39,0.3,0.9056768407956164,25794,0.2239062499999994,133,74,0.556390977443609
2.4,50.0,30.0,6.0,10,1.39,0.3,0.2544889848438377,93447,0.8111718750000033,120,36,0.3
2.4,50.0,30.0,6.0,26,1.39,0.3,1.109727161211817,23632,0.2051388888888898,147,71,0.4829931972789115
2.4,50.0,30.0,8.0,12,1.39,0.3,1.0697105397445708,14127,0.1226302083333339,126,20,0.1587301587301587
2.4,50.0,30.0,8.0,28,1.39,0.3,1.0512083972810145,19244,0.1670486111111121,119,82,0.6890756302521008
2.4,50.0,30.0,10.0,14,1.39,0.3,0.6874667787710783,32909,0.285668402777777,122,54,0.4426229508196721
2.4,50.0,40.0,1.0,0,1.39,0.3,1.1275976574291058,28848,0.2504166666666659,170,161,0.9470588235294116
2.4,50.0,40.0,1.0,16,1.39,0.3,1.0563901553362631,29704,0.257847222222222,148,149,1.0067567567567568
2.4,50.0,40.0,2.0,2,1.39,0.3,0.5924668121581412,61321,0.5323003472222219,172,141,0.8197674418604651
2.4,50.0,40.0,2.0,18,1.39,0.3,1.10706037001327,20237,0.1756684027777768,162,71,0.4382716049382716
2.4,50.0,40.0,3.0,4,1.39,0.3,1.1073468257306749,22499,0.1953038194444446,145,82,0.5655172413793104
2.4,50.0,40.0,3.0,20,1.39,0.3,0.5260063340721475,61825,0.5366753472222222,180,51,0.2833333333333333
2.4,50.0,40.0,4.0,6,1.39,0.3,0.3257598971139702,125752,1.0915972222222263,154,58,0.3766233766233766
2.4,50.0,40.0,4.0,22,1.39,0.3,0.9617157899626244,29065,0.2523003472222211,160,97,0.60625
2.4,50.0,40.0,5.0,8,1.39,0.3,1.026622660744518,26750,0.2322048611111109,174,65,0.3735632183908046
2.4,50.0,40.0,5.0,24,1.39,0.3,0.883091115354158,33713,0.2926475694444456,173,88,0.5086705202312138
2.4,50.0,40.0,6.0,10,1.39,0.3,0.929861852546742,31623,0.274505208333332,165,49,0.296969696969697
2.4,50.0,40.0,6.0,26,1.39,0.3,0.7357594687314883,47556,0.4128124999999986,195,79,0.4051282051282051
2.4,50.0,40.0,8.0,12,1.39,0.3,1.0976912128223255,22341,0.1939322916666671,164,57,0.3475609756097561
2.4,50.0,40.0,8.0,28,1.39,0.3,0.9611440859117668,22368,0.1941666666666679,145,21,0.1448275862068965
2.4,50.0,40.0,10.0,14,1.39,0.3,0.8876201191692392,30537,0.2650781250000014,166,63,0.3795180722891566
2.4,50.0,50.0,1.0,0,1.39,0.3,1.0937997211103925,34167,0.296588541666669,212,132,0.6226415094339622
2.4,50.0,50.0,1.0,16,1.39,0.3,0.9455556344428986,40577,0.3522309027777793,186,176,0.946236559139785
2.4,50.0,50.0,2.0,2,1.39,0.3,0.8491509514537434,48024,0.4168749999999999,208,164,0.7884615384615384
2.4,50.0,50.0,2.0,18,1.39,0.3,0.7383047763212152,43537,0.3779253472222238,219,75,0.3424657534246575
2.4,50.0,50.0,3.0,4,1.39,0.3,0.6531373640349687,45245,0.3927517361111107,201,70,0.3482587064676617
2.4,50.0,50.0,3.0,20,1.39,0.3,0.7121167483227261,47215,0.4098524305555545,196,74,0.3775510204081632
